Lixo	it-codigo	desc-item	it-demanda	lote-economi	lote-minimo	lote-multipl	lote-mulven	peso-bruto	peso-liquido	pto-repos	quant-segur	tempo-segur	classif-abc	compr-fabric	data-implant	data-ult-ent	data-ult-sai	ge-codigo	lote-repos	ind-item-fat	desc-fam-comm	desc-fam-mat	desc-grp-estoq
	130073	CAMISTA MC (QUALIDADE) MALHA DRY AZUL MARINHO EXGG		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130074	CAMISETA MC (MANUTENCAO) MALHA PV VERMELHO P		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130075	CAMISETA MC (MANUTENCAO) MALHA PV VERMELHO M		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130076	CAMISETA MC (MANUTENCAO) MALHA PV VERMELHO G		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130077	CAMISETA MC (MANUTENCAO) MALHA PV VERMELHO GG		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130078	CAMISETA MC (MANUTENCAO) MALHA PV VERMELHO EXG		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130079	CAMISETA MC (MANUTENCAO) MALHA PV VERMELHO EXGG		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130080	CAMISETA MC (LIDER) MALHA DRY AZUL ROYAL TAMANHO P		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130081	CAMISETA MC (LIDER) MALHA DRY AZUL ROYAL TAMANHO M		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130082	CAMISETA MC (LIDER) MALHA DRY AZUL ROYAL TAMANHO G		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130083	CAMISETA MC (LIDER) MALHA DRY AZUL ROYAL TAMANHO GG		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130084	CAMISETA MC (LIDER) MALHA DRY AZUL ROYAL TAMANHO EXG		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130085	CAMISETA MC (LIDER) MALHA DRY AZUL ROYAL TAMANHO EXGG		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130086	CAMISETA MC (TREINAMENTO) MALHA PV LARANJA P		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130087	CAMISETA MC (TREINAMENTO) MALHA PV LARANJA M		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130088	CAMISETA MC (TREINAMENTO) MALHA PV LARANJA G		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130089	CAMISETA MC (TREINAMENTO) MALHA PV LARANJA GG		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130090	CAMISETA MC (TREINAMENTO) MALHA PV LARANJA EXG		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130091	CAMISETA MC (TREINAMENTO) MALHA PV LARANJA EXGG		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130092	CAMISETA MC (MOTORISTA) MALHA PV AZUL ROYAL P		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130093	CAMISETA MC (MOTORISTA) MALHA PV AZUL ROYAL M		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130094	CAMISETA MC (MOTORISTA) MALHA PV AZUL ROYAL G		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130095	CAMISETA MC (MOTORISTA) MALHA PV AZUL ROYAL GG		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130096	CAMISETA MC (MOTORISTA) MALHA PV AZUL ROYAL EXG		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130097	CAMISETA MC (MOTORISTA) MALHA PV AZUL ROYAL EXGG		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130098	CAMISETA ML (CONTINUO) MALHA PV AZUL ROYAL P		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130099	CAMISETA ML (CONTINUO) MALHA PV AZUL ROYAL M		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130100	CAMISETA ML (CONTINUO) MALHA PV AZUL ROYAL G		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130101	CAMISETA ML (CONTINUO) MALHA PV AZUL ROYAL GG		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130102	CAMISETA ML (CONTINUO) MALHA PV AZUL ROYAL EXG		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130103	CAMISETA ML (CONTINUO) MALHA PV AZUL ROYAL EXGG		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130104	CAMISETA POLO MC COM PUNHO MALHA PIQUET P FEM		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130105	CAMISETA POLO MC COM PUNHO MALHA PIQUET M FEM		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130106	CAMISETA POLO MC COM PUNHO MALHA PIQUET G FEM		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130107	CAMISETA POLO MC COM PUNHO MALHA PIQUET GG FEM		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130108	CAMISETA POLO MC COM PUNHO MALHA PIQUET EXG FEM		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130109	CAMISETA POLO MC COM PUNHO MALHA PIQUET EXGG FEM		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130110	CAMISETA POLO MC COM PUNHO MALHA PIQUET P MASC		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130111	CAMISETA POLO MC COM PUNHO MALHA PIQUET M MASC		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130112	CAMISETA POLO MC COM PUNHO MALHA PIQUET G MASC		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130113	CAMISETA POLO MC COM PUNHO MALHA PIQUET GG MASC		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130114	CAMISETA POLO MC COM PUNHO MALHA PIQUET EXG MASC		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130115	CAMISETA POLO MC COM PUNHO MALHA PIQUET EXGG MASC		1	1	1	1	0	0	0	0	7	3	1	21/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	130116	CINTA DE PROTECAO PARA MALA DE VIAGEM COMPRIMENTO		1	1	1	1	0	0	0	0	7	3	1	23/07/25	?	?	99	0	no		DD-DEBITO DIRETO	DEBITO DIRETO
	140001	NACHI N ROLAMENTO		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140002	6009 2RSRCO7C3#E FAG ROLAMENTO		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140003	ANEL DE AR SUPERIOR E INFERIOR		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140004	ANEL DO TUBO DE GUIA DA BALANCA		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140005	ARRUELA LISA FE ZINC AB 1/4 DIV		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140006	BOTOEIRA PENDS 6BT + EMERGY YQA1-63K IP65		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140007	BUCHA FIXACAO D80X120 CN 45-35		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140008	BUSSOLA PARA POLIA 2517 / D 55		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140009	CABECOTE BLOCADOR 2 E 3 PISTAS		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140010	CABECOTE PNEUMATICO SC-1100		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140011	CABECOTE SOLDA LATERAL SC 1100		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140012	CABECOTE SUPERIOR HECE 850 III		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140013	CABO 0,6/1KV 1X 50MM2 FLEX 90  VD		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140014	CABO 0,6/1KV 1X 70MM2 FLEX 90  PT		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140015	CABO 0,6/1KV 3X 10MM2 FLEX 90  PT		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140016	CABO 0,6/1KV 3X 6MM2 FLEX 90  PT		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140017	CABO 0,6/1KV 4X 10MM2 FLEX 90  PT		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140018	CABO 0,6/1KV 4X 6MM2 FLEX 90  PT		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140019	CABO EPR FITER-FLEX 1KV 90G 185 MM		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140020	CABO FLEXIVEL 095MM - 025 METROS		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140021	CABO FLEXIVEL 750V 2,5MM2 AZ		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140022	CABO FLEXIVEL 750V 2,5MM2 VM		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140023	CABO FLEXIVEL SINTENAX		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140024	CABO MOD BUS RS-485 (RJ-11/PONTA LIVRE) CODIGO MCS		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140025	CABO USB DE CARGA E COMUNICACAO MC3XXX		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140026	CAIXA P/ MONTAGEM 30X20X20CM S/FLANGE		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140027	CANHAO EX-75 NITRUS EVO		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140028	CAPA PARA COLETOR MC3200GUN		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140029	CILINDRO 110 41 DD		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140030	CILINDRO 168X200X1900		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140031	CILINDRO COMP CWC 025X015MM ROSCA FEMEA		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140032	CILINDRO DIAMETRO 60MM L/D 30:1 MOD. HGR		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140033	CILINDRO SUPERIOR HSC-850		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140034	CILINDRO TRANSP. SUPERIOR HSC-1100 BL (BIPARTIDO)		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140035	CILINDRO TRANSP. SUPERIOR HSC-850 BL (BIPARTIDO)		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140036	CJ. ACOPLAMENTO AS-2 200 AD		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140037	CJ. BOBINADEIRA LADO MENOR 1.900MM		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140038	CJ. CILINDRO MOTOR (R.1900)		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140039	CLIMA BRISA 55.000 3,0CV T4P6HI G+PBP YF30		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140040	CLIMATIZADOR CMR40		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140041	CLP - 2450.61 CPIH 2E-12SN4E - SAN		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140042	CONEXAO RETA 1/4 X 3/8 NPT 124250628		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140043	CONEXAO RETA FEM. BSPP		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140044	CONJ. ROSCA E CILINDRO EXTR. DIAM. 90		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140045	CONJUNTO CABECOTE SC-700		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140046	CONTATOR CWB 18 11 220 VCA CWB18-11-30D23		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140047	CONTATOR CWB 18.11 24 VCA CWB18-11-30D02		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140048	CONTATOR CWB 65.11 220 VCA CWM- 65-D23		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140049	CONTATOR CWM 18.10 220V CWM18-10-30		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140050	CONTATOR CWM 25.10 24VCA		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140051	CONTROLADOR TEMP ANALOG 0-300C BIVOLT		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140052	CONV. FREQ. DANF. 2CV VLTFC-051 132F0005 + 132B01		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140053	CONV. FREQ. TRIF. 380V AC PF 527 25CD4P0N104 2CV		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140054	CONV. FREQ. WEG CFW-08 0040S2024POH8Z 1CV CPD.102		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140055	CONV. FREQ. WEG CFW-08 0073B2024PSZ 2VC ( C/ KRS-485 )		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140056	CORREIA ALG. SC-1100		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140057	CORREIA ALG. SC-700-III 16 SUP.30 X 2380 8 INF.80		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140058	CORREIA ALG. SC-850-III 20 SUP.30 X 3150 10 INF.80		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140059	CORREIA SUPER HC MN 5VX-1060		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140060	COTOVELO MACHO 1/8 BSPP KQ2L08 - U01		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140061	CR18-8DP - SENSOR PROXIM. AUTONICS CAPACITIVO CILINDRICO		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140062	CX P/ MONTAGEM 30X20XCM S/FLANGE		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140063	DISJ MOTOR WEG MPW 6,3-10A MPW 18-3 U01		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140064	DISJ TRIP CX MOLD 200-250A 18KA DWB		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140065	DISJ UNIP 6A MDW-C6		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140066	DISJ UNIP 6A SD61		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140067	DISJ. TRIP 16A SD63		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140068	EIXO PRINCIPAL HSC-850 EC		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140069	ELETRODO INFERIOR SFLP P-6MM		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140070	ENGAGE 8100 ELASTOMERO DE POLIOLEFINA		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140071	ENGRENAGEM DE TRACAO DO CIL. INFERIOR		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140072	ESCOVA CIRCULAR ENTR. 4.1/2 X 1/4 ACO INOX		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140073	FACA DE ACO SERRILHADA S.F.L.P SC-1100		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140074	FACA DE ACO SUP. S.L.B. SC-1100-EC		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140075	FACA DE SLIT - NIQUEL CROMO C/BARRA SOLDADA		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140076	LAMP. LED BOLINHA 220V E27		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140077	LAMP. LED BULBO 12W 6,5K BIV 1050LM JNG		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140078	LAMP. LED BULBO 40W 6,5K BIV 3200LMJNG		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140079	LAMP. LED TUBOLAR T8		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140080	MOTOR WEG 75 CV		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140081	MOTOREDUTOR BOSCH CEP F 006 WM0 310 (24V 45 RPM)		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140082	MOTORREDUTOR GK05		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140083	MOTORREDUTOR GU209		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140084	PARAFUSO PARABOLT BITOLA 3/8		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140085	PLACA DO POTENCIOMETRO 5K 10 VOLTAS MONTADA		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140086	POLIA SBP DP 170		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140087	REDUCAO O 300 PEBDL HGR 3		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140088	REGULADOR DE PRESSAO AR20 - F02		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140089	RELE DE ESTADO SOLIDO GTS-50		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140090	RESIST BASTAO 5/8 X 650 380V C/CONDUITE 600MM		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140091	RESISTENCIA COLEIRA CERAMICA		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140092	RESISTENCIA SELADORA BQ 311 BIV 400MMM 305		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140093	ROLAMENTO 3202		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140094	ROLAMENTO 3202		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140095	ROLAMENTO 6004-ZZ		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140096	ROLAMENTO 6207-2Z		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140097	ROLAMENTO AUTOCOMPENSADOR DE ROLOS K23022		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140098	ROLAMENTO FAG 6003		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140099	ROLO ANILOX CERAMICA 120 LINHAS 1000X100		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140100	SENSOR 000235-BES-516-113-BOC-2 (4 FIOS)		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140101	SENSOR UC4000-L2-I-V15		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140102	TEMPORIZADOR RTW 17A		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140103	TEMPORIZADOR RTW 17A		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140104	TERMINAL COMPRESSAO 50MM2 M10 TM-50		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140105	TERMINAL COMPRESSAO 70MM2 M10 TM-70		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140106	TERMINAL UVS 09 EX		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140107	TERMOELEMENTO "J" ISOL MIN 1,5 CABO 2,5 PONT 60MM		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140108	TERMOSTATO CR-40 85 GRAUS		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
	140109	TUBO DE PU		1	1	1	1	0	0	0	0	7	3	1	01/05/23	?	?	98	0	no		MANUTENCAO	MANUTENCAO
